ひまわり温泉 ぎんがの湯,〒028-3182,岩手県花巻市石鳥谷町松林寺3-81-10,39.4737202,141.0965864,花巻市
胆沢城跡,〒023-0003,岩手県奥州市水沢区佐倉河字宮ノ内地内,39.1631849,141.1298108,奥州市
碁石海岸,〒022-0001,岩手県大船渡市末崎町,38.9999749,141.7133457,大船渡市
大船渡市立博物館,〒022-0001,岩手県大船渡市末崎町字大浜221-86,38.9889683,141.7416125,大船渡市
民宿 海楽荘,〒022-0001,岩手県大船渡市末崎町字大浜39,38.9885259,141.7397914,大船渡市
おさかなセンター三陸,〒022-0002,岩手県大船渡市大船渡町字砂子前1-1,39.0422424,141.7221103,大船渡市
フレアイランド尾崎岬,〒022-0007,岩手県大船渡市赤崎町字鳥沢188-7,39.0240477,141.7397793,大船渡市
光原社,〒020-0063,岩手県盛岡市材木町2-18,39.7060715,141.1380685,盛岡市
永祥院,〒020-0063,岩手県盛岡市材木町4-10,39.7068436,141.1387073,盛岡市
岩手県営スケート場,〒020-0122,岩手県盛岡市みたけ5-9-1,39.7406675,141.1122642,盛岡市
盛岡ハイランドカントリークラブ,〒020-0054,岩手県盛岡市猪去釈迦堂44-3,39.6748538,141.0750556,盛岡市
啄木新婚の家,〒020-0021,岩手県盛岡市中央通三丁目17-18,39.7062965,141.1414821,盛岡市
円光寺,〒020-0874,岩手県盛岡市南大通3-11-49,39.6925041,141.1545591,盛岡市
志波城古代公園,〒020-0855,岩手県盛岡市上鹿妻五兵衛新田48-1,39.6808152,141.1083553,盛岡市
志波城跡,〒020-0855,岩手県盛岡市上鹿妻五兵衛新田48-1,39.6808152,141.1083553,盛岡市
愛宕山記念公園,〒020-0013,岩手県盛岡市愛宕山1-1,39.7132206,141.1605503,盛岡市
大慈寺,〒020-0828,岩手県盛岡市大慈寺町5-6,39.6937485,141.1577004,盛岡市
永泉寺,〒020-0828,岩手県盛岡市大慈寺町8-22,39.693293,141.1593059,盛岡市
久昌寺,〒020-0828,岩手県盛岡市大慈寺町1-5,39.695676,141.1572949,盛岡市
岩手大学ミュージアム,〒020-0066,岩手県盛岡市上田三丁目18-8,39.714304,141.1391987,盛岡市
榊山稲荷神社,〒020-0061,岩手県盛岡市北山2-12-12,39.7188315,141.1520835,盛岡市
日高神社,〒023-0808,岩手県奥州市水沢区日高小路13,39.1430231,141.1327389,奥州市
釜淵の滝,〒025-0304,岩手県花巻市湯本,39.4505334,141.0712647,花巻市
滴生舎,〒028-6941,岩手県二戸市浄法寺町御山字中前田23-6,40.1973233,141.1794677,二戸市
越喜来浪板海水浴場,〒022-0101,岩手県大船渡市三陸町越喜来字浪板,39.1153977,141.8204294,大船渡市
望洋平キャンプ場,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722,一関市
室根神社,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722,一関市
産直山ちゃん,〒029-0711,岩手県一関市大東町大原字金山沢22-1,39.015423,141.4197869,一関市
きらら室根山天文台,〒029-1201,岩手県一関市室根町折壁字室根山,38.9718982,141.4480722,一関市
千厩アイスアリーナ,〒029-0803,岩手県一関市千厩町千厩字上駒場360番地14 千厩アイスアリーナ,38.9246984,141.3604649,一関市
ニコニコパーク,〒029-3404,岩手県一関市藤沢町徳田字大望沢,38.8575265,141.3604411,一関市
産直来夢くん,〒023-0841,岩手県奥州市水沢区真城字杉の下５１,39.1144769,141.1511353,奥州市
お物見公園,〒029-4206,岩手県奥州市前沢区陣場,39.050952,141.1183241,奥州市
萬鉄五郎記念美術館,〒028-0114,岩手県花巻市東和町土沢5-135,39.3872087,141.2315661,花巻市
旧小原家住宅,〒028-0122,岩手県花巻市東和町谷内6-37,39.3493195,141.2723866,花巻市
盛岡南ゴルフ倶楽部,〒028-3121,岩手県花巻市石鳥谷町戸塚2-13-1,39.4746471,141.1897135,花巻市
早池峰神社,〒028-3201,岩手県花巻市大迫町内川目1-1,39.5322052,141.4167034,花巻市
薬師岳,〒028-0501,岩手県遠野市,39.3278378,141.5333031,遠野市
早池峰山,〒028-3201,岩手県花巻市大迫町内川目,39.4994461,141.3238952,花巻市
国立岩手山青少年交流の家,〒020-0601,岩手県滝沢市後２９２,39.8260985,141.088059,滝沢市
メイプルカントリークラブ,〒020-0171,岩手県滝沢市大沢1-1,39.7529916,141.0444526,滝沢市
南部富士カントリークラブ,〒028-7111,岩手県八幡平市大更47-34-2,39.9123318,141.1630406,八幡平市
二戸市シビックセンター,〒028-6103,岩手県二戸市石切所字荷渡6-2,40.2659553,141.2918405,二戸市
奥州市伝統産業会館,〒023-0104,岩手県奥州市水沢区羽田町駅前1丁目109,39.14443139999999,141.1878284,奥州市
石応禅寺,〒026-0022,岩手県釜石市大只越町1-1-1,39.2765905,141.8802055,釜石市
薬師公園,〒026-0024,岩手県釜石市大町,39.2740241,141.8810333,釜石市
川の駅よこた,〒029-2202,岩手県陸前高田市横田町字砂子田169,39.0759591,141.5795636,陸前高田市
普門寺,〒029-2206,岩手県陸前高田市米崎町字地竹沢181,39.0262646,141.6569028,陸前高田市
新鮮館おおまち,〒021-0881,岩手県一関市大町4-29,38.9290607,141.1371386,一関市
産直ふるさと大東,〒029-0521,岩手県一関市大東町渋民字関ノ上114-4,39.0225704,141.3275281,一関市
旧沼田家武家住宅,〒021-0885,岩手県一関市田村町2-18,38.9290883,141.1320724,一関市
釣山公園,〒021-0874,岩手県一関市釣山,38.9221084,141.1277507,一関市
一関遊水地記念緑地公園,〒029-0131,岩手県一関市狐禅寺,38.9434469,141.1753847,一関市
磐井川,〒021-0001,岩手県一関市,38.9346819,141.1268004,一関市
市民の森,〒029-2207,岩手県陸前高田市小友町字茗荷1-1,39.0124394,141.6896477,陸前高田市
日本現代詩歌文学館,〒024-8503,岩手県北上市本石町2-5-60,39.2929194,141.1144878,北上市
詩歌の森公園,〒024-0093,岩手県北上市本石町,39.2894726,141.1153239,北上市
大堤公園,〒024-0051,岩手県北上市相去町,39.26185359999999,141.114661,北上市
北上総合運動公園,〒024-0051,岩手県北上市相去町高前檀27-36,39.2588339,141.092891,北上市
林風舎,〒025-0092,岩手県花巻市大通り1丁目3-4,39.390778,141.111843,花巻市
雄山寺,"",岩手県花巻市愛宕町1-25,39.394547,141.1118928,花巻市
花巻文化村,〒025-0004,岩手県花巻市葛 8-283-1,39.4302713,141.1411692,花巻市
斎藤實記念館,〒023-0054,岩手県奥州市水沢区吉小路24,39.144473,141.1345109,奥州市
長安寺,〒022-0005,岩手県大船渡市日頃市町字長安寺57,39.1084835,141.6861782,大船渡市
岩山公園,〒020-0803,岩手県盛岡市新庄字岩山50-6,39.7022764,141.1922721,盛岡市
岩山パークランド,〒020-0803,岩手県盛岡市新庄岩山50,39.7022764,141.1922721,盛岡市
聖寿禅寺,〒020-0061,岩手県盛岡市北山2-12-15,39.7183815,141.1510975,盛岡市
