桜 地人館,28467117,39.375561,141.126198,日本, 〒025-0084 岩手県花巻市桜町４丁目１４,花巻市
呑,94451409,39.383600069,141.117106125,日本, 〒025-0093 岩手県花巻市南川原町１７８,花巻市
宮沢賢治詩碑,274611,39.374814752,141.12680912,日本, 〒025-0084 岩手県花巻市桜町４丁目１０３,花巻市
世界の椿館・碁石,5546467,38.990717177,141.741305031,日本, 〒022-0001 岩手県大船渡市末崎町大浜２８０,大船渡市
モビリア 陸前高田オートキャンプ場,7415116,38.986734052,141.677584648,日本, 〒029-2207 岩手県陸前高田市小友町獺沢１５５,陸前高田市
碁石海岸,5100866,39.011074971,141.704459881,日本, 〒022-0001 岩手県大船渡市末崎町上山１７６−８,大船渡市
ふるさとセンター,72972503,39.004284,141.709793,日本, 〒022-0001 岩手県大船渡市末崎町平林８１,大船渡市
大船渡市立博物館,62985758,38.98939838,141.74192067,日本, 〒022-0001 岩手県大船渡市末崎町大浜２２１−１１７,大船渡市
気仙大工左官伝承館,11792602,39.010733661,141.692530737,日本, 〒029-2207 岩手県陸前高田市小友町茗荷１−２３７,陸前高田市
華蔵寺,15553247,38.990379449,141.70646523,日本, 〒029-2207 岩手県陸前高田市小友町門前２１,陸前高田市
大船渡の三面椿,98873618,38.993050587,141.727933573,日本, 〒022-0001 岩手県大船渡市末崎町中森１１,大船渡市
碁石海岸キャンプ場,95063657,38.992161,141.741304,日本, 〒022-0001 岩手県大船渡市末崎町大浜３１９,大船渡市
岩鋳鉄器館,28220633,39.67122585,141.154473048,日本, 〒020-0863 岩手県盛岡市南仙北２丁目２３−１０,盛岡市
深沢紅子野の花美術館,21508943,39.703199907,141.155975461,日本, 〒020-0885 岩手県盛岡市紺屋町４−８,盛岡市
菊の司酒造,16880484,39.703678659,141.156603098,日本, 〒020-0885 岩手県盛岡市紺屋町４−２０,盛岡市
五百羅漢,128114871,39.712063985,141.156044113,日本, 〒020-0016 岩手県盛岡市名須川町３１−５,盛岡市
報恩寺,2349580,39.711934335,141.156093197,日本, 〒020-0016 岩手県盛岡市名須川町３１−５,盛岡市
寺町通り / Teramati Street,17415223,39.70913455,141.153438091,日本, 〒020-0016 岩手県盛岡市名須川町１０−３０,盛岡市
龍谷寺,2484270,39.710640828,141.154634356,日本, 〒020-0016 岩手県盛岡市名須川町７−２,盛岡市
光台寺,14542850,39.710626385,141.153629869,日本, 〒020-0016 岩手県盛岡市名須川町８−４,盛岡市
北上駅 (Kitakami Sta.),26136,39.281961002,141.12206161,日本, 北上駅（岩手）,
展勝地レストハウス,8622012,39.272483034,141.1269609,日本, 〒024-0043 岩手県北上市立花１４地割２１,北上市
サトウハチロー記念館,135623496,39.2729663,141.12818954,日本, 〒024-0043 岩手県北上市立花 県道14号線,北上市
大堤公園,51428814,39.260203872,141.092627048,日本, 〒024-0051 岩手県北上市相去町高前檀２７,北上市
花巻市,7519985,39.389932113,141.114356202,日本, 〒025-0092 岩手県花巻市大通り１丁目１９−１７,花巻市
花巻城址,10334028,39.391646166,141.118959234,日本, 〒025-0075 岩手県花巻市花城町５−１３,花巻市
鳥谷崎神社,56228162,39.389246057,141.122192753,日本, 〒025-0076 岩手県花巻市城内４−１,花巻市
九戸村,28644752,40.211375602,141.418987513,日本, 〒028-6502 岩手県九戸郡九戸村伊保内第１０地割１１,
オドデ館,15831173,40.248602566,141.4163269,日本, 〒028-6506 岩手県九戸郡九戸村山屋第２地割２８,
ミレットパーク,3884416,40.285205836,141.382477283,日本, 〒028-6222 岩手県九戸郡軽米町山内第３３地割５３,
御所野縄文公園,96486562,40.515937284,141.528766556,日本, 〒031-0812 青森県八戸市湊町鮫ノ口１１−７,
折爪岳展望台,3883488,40.264428,141.37652,日本, 〒028-6505 岩手県九戸郡九戸村江刺家第９地割８１,
折爪岳,45740098,40.266337916,141.373669984,日本, 〒028-6101 岩手県二戸市福岡織詰２６,二戸市
珊瑚橋,27200415,39.283523178,141.131431656,日本, 〒024-0043 岩手県北上市立花１０地割１７３,北上市
ランブル,228286957,39.284766,141.129886,日本, 〒024-0032 岩手県北上市川岸３丁目２４−２１,北上市
立花毘沙門堂,11333568,39.278640216,141.137089944,日本, 〒024-0043 岩手県北上市立花１６地割１０５,北上市
釜石市,6115462,39.275790455,141.885657012,日本, 〒026-0021 岩手県釜石市只越町３丁目９−１３,釜石市
青龍,43652444,39.274830016,141.881184643,日本, 〒026-0024 岩手県釜石市大町３丁目４−１０,釜石市
南昌荘,4564572,39.695530689,141.148546345,日本, 〒020-0875 岩手県盛岡市清水町１３−４６,盛岡市
旧石井県令邸,114188058,39.695568293,141.149533717,日本, 〒020-0875 岩手県盛岡市清水町１２−１,盛岡市
北上川,7055112,39.693004996,141.148728132,日本, 〒020-0874 岩手県盛岡市南大通３丁目４−４９,盛岡市
松尾八幡平ビジターセンター,3178416,39.920596934,140.97536626,日本, 〒028-7303 岩手県八幡平市柏台１丁目２−２８,八幡平市
北上市,11063399,39.287122086,141.111083329,２ 芳町 北上市 岩手県 024-8520 日本, 024-8520 日本市
風風,359973568,39.923919678,141.900985718,日本, 〒028-8407 岩手県下閉伊郡田野畑村和野２６０−１３,
道の駅 高田松原,3306001,39.008263016,141.629436516,日本, 〒029-2205 岩手県陸前高田市高田町古川２８−５,陸前高田市
山人-yamado-,85516304,39.284066237,140.771821967,日本, 〒029-5514 岩手県和賀郡西和賀町湯川５２地割７１−１０,
西和賀町,6343100,39.317910447,140.778789818,日本, 〒029-5500 岩手県和賀郡西和賀町川尻４０地割４０−７１,
四季彩の宿 ふる里,35950867,39.288043817,140.769431591,日本, 〒029-5514 岩手県和賀郡西和賀町湯川５２地割５２,
ラ・フランス温泉館,353665,39.57383697,141.083043455,日本, 〒028-3444 岩手県紫波郡紫波町小屋敷新在家９０,
矢巾町,14855270,39.606039484,141.142990887,第１３地割 南矢幅 矢巾町 紫波郡 岩手県 028-3692 日本,
マース矢巾 パストラルバーデン,15245220,39.617033603,141.093216678,日本, 〒028-3623 岩手県紫波郡矢巾町煙山第３地割５６３,
不動温泉百万石,220476699,39.598645162,141.090545654,日本, 〒028-3627 岩手県紫波郡矢巾町和味第２地割１０６−５,
志和稲荷神社,7302953,39.558985897,141.077799797,日本, 〒028-3442 岩手県紫波郡紫波町升沢前平１７,
二戸市,21981352,40.271209174,141.304843426,日本, 〒028-6101 岩手県二戸市福岡川又４７,二戸市
御所湖広域公園,5208171,39.673238265,141.003341675,日本, 〒020-0571 岩手県岩手郡雫石町繋第４地割４２,
材木町よ市,286682,39.706224954,141.138170193,日本, 〒020-0063 岩手県盛岡市材木町３−１１,盛岡市
羽山神社,5688837,39.454782,141.062633,日本, 岩手県花巻市 県道123号線,花巻市
ENEOS 都南インターSS,195547189,39.656703847,141.152858734,日本, 〒020-0835 岩手県盛岡市津志田１２地割９１−７,盛岡市
SAVE TAKATA Office,11608743,39.030979679,141.633738577,日本, 〒029-2205 岩手県陸前高田市高田町大隅７６,陸前高田市
黒崎仙峡温泉,7451333,38.952272356,141.723271191,日本, 〒029-2208 岩手県陸前高田市広田町黒崎９,陸前高田市
実相寺,158818251,40.221229,141.299585,日本, 〒028-5312 岩手県二戸郡一戸町一戸蒔前８１,
九戸城跡,4352397,40.267167655,141.303095264,日本, 〒028-6101 岩手県二戸市福岡城ノ内１３５,二戸市
軽米町,15612328,40.326736753,141.460615396,日本, 〒028-6302 岩手県九戸郡軽米町軽米第１０地割８５,
ミル・みるハウス,31435723,40.322459796,141.381731607,日本, 〒028-6221 岩手県九戸郡軽米町晴山第２２地割３８１,
雪谷川ダム フォリストパーク・軽米,26884854,40.288548236,141.515389283,日本, 〒028-6411 岩手県九戸郡軽米町小軽米第２０地割３,
巽山公園,32275027,40.189299925,141.76723327,日本, 〒028-0056 岩手県久慈市中町１丁目２１,久慈市
愛宕神社,92631938,40.111736088,141.817660566,日本, 〒028-8201 岩手県九戸郡野田村野田第２６地割１０−２,
久慈,556404396,40.190079218,141.76617288,日本, 〒028-0062 岩手県久慈市二十八日町２丁目２６,久慈市
新山根温泉 べっぴんの湯,14770565,40.082685307,141.705505931,日本, 〒028-8521 岩手県久慈市山根町下戸鎖第４地割５,久慈市
金田一温泉センター ゆうゆうゆ～らく,30288492,40.320416861,141.319091692,日本, 〒028-5711 岩手県二戸市金田一湯田４３,二戸市
ニュー軽米カントリークラブ,397144529,40.288038,141.488957,日本, 〒028-6413 岩手県九戸郡軽米町円子第２地割４−１,
宮古市北上山地民俗資料館,31192856,39.600141449,141.679859161,日本, 〒028-2302 岩手県宮古市川井第２地割１８７,宮古市
ふだいのアンテナショップ,132067079,40.002736258,141.885761566,日本, 〒028-8332 岩手県下閉伊郡普代村第９地割銅屋５,
安家洞,128148148,39.984781652,141.757843363,日本, 〒027-0611 岩手県下閉伊郡岩泉町安家年々−２８４,
山田湾,7991342,39.464824318,141.96395874,日本, 〒028-1342 岩手県下閉伊郡山田町川向町１−１０,
吉里吉里,168603047,39.436954704,141.973190452,日本, 〒028-1371 岩手県下閉伊郡山田町船越第６地割１４１,
浦の浜海水浴場,129064904,39.438577,141.975326,日本, 〒028-1371 岩手県下閉伊郡山田町船越第６地割６８−６,
船越家族旅行村オートキャンプ場,127368578,39.438116694,141.985106508,日本, 〒028-1371 岩手県下閉伊郡山田町船越第９地割２６６,
三嶋の湯 健康センター わくわくランド,56973300,38.915909388,141.3190269,日本, 〒029-0803 岩手県一関市千厩町千厩駒ノ沢２３４,一関市
千厩酒のくら交流施設,66641079,38.91971481,141.33293116,日本, 〒029-0803 岩手県一関市千厩町千厩北方１３４,一関市
平泉 KOZENJI,12576502,38.98171202,141.115973931,日本, 〒029-4102 岩手県西磐井郡平泉町平泉樋渡５０,
石田温泉,68160377,39.144822357,141.116365238,日本, 〒023-0000 岩手県奥州市水沢区寺領 国道397号線,奥州市
峠山パークランド オアシス館,81073344,39.298129363,140.845143104,日本, 〒029-5513 岩手県和賀郡西和賀町本内４６地割１２５,
フレンドール,633941,39.308734,140.576119,日本, 〒013-0033 秋田県横手市旭川１丁目５−３９,
福龍,4530568,39.307931,140.575812,日本, 〒013-0033 秋田県横手市旭川１丁目４−１７,
湯川温泉,165008871,39.278613368,140.772232525,日本, 〒029-5514 岩手県和賀郡西和賀町湯川 県道215号線,
成島三熊野神社,90373279,39.365434146,141.197651625,日本, 〒028-0116 岩手県花巻市東和町北成島５区５６,花巻市
徳丹城跡,23195568,39.607440555,141.172041893,日本, 〒028-3603 岩手県紫波郡矢巾町西徳田第３地割 奥州街道(陸羽街道),
幣懸の滝,252035,39.617847825,141.081208365,日本, 〒028-3623 岩手県紫波郡矢巾町煙山第２地割９６,
つどいの森,15820222,39.639301513,141.082250756,日本, 〒020-0842 岩手県盛岡市湯沢１地割１−８８,盛岡市
紫波フルーツパーク,5686102,39.553660794,141.204313962,日本, 〒028-3535 岩手県紫波郡紫波町遠山松原１,
城山公園,1662137,39.564945816,141.172787638,日本, 〒028-3304 岩手県紫波郡紫波町二日町古舘２１,
石川啄木記念館,35929622,39.846154529,141.171014758,日本, 〒028-4132 岩手県盛岡市玉山区渋民渋民９,盛岡市
宝徳寺,129625540,39.845315374,141.172066033,日本, 〒028-4132 岩手県盛岡市玉山区渋民渋民２,盛岡市
渋民駅 (Shibutami Sta.),779054,39.834868071,141.154502258,日本, 渋民駅（岩手）,
渋民公園,20548267,39.84770222,141.166440075,日本, 〒028-4132 岩手県盛岡市玉山区渋民鶴塚１１７,盛岡市
G研,24852971,39.80255226,141.135968864,日本, 〒020-0611 岩手県滝沢市巣子１５２−５２,滝沢市
産直チャグチャグ,127745398,39.754213309,141.101627033,日本, 〒020-0632 岩手県滝沢市牧野林９９３−２,滝沢市
国立岩手山青少年交流の家,5953928,39.826088759,141.088045835,日本, 〒020-0601 岩手県滝沢市後２９２,滝沢市
相の沢キャンプ場,28629492,39.807219487,141.013143013,日本, 〒020-0685 岩手県滝沢市鵜飼安達１１４−７,滝沢市
小岩井農場 牧場館,13310589,39.751462771,141.019315583,日本, 岩手県岩手郡雫石町 県道219号線,
フォックスバーデン スパ・ドーム,73246085,39.735847,141.090717,日本, 〒020-0664 岩手県滝沢市鵜飼笹森４１,滝沢市
焼走り国際交流村,2784857,39.876776913,141.0420084,日本, 〒028-7113 岩手県八幡平市平笠 県道233号線,八幡平市
石神の丘美術館,3608087,39.968754545,141.213522778,日本, 〒028-4307 岩手県岩手郡岩手町五日市第１０地割１２１−２０,岩手郡岩手町五日市
平庭高原,17812125,40.095423436,141.51610465,日本, 〒028-8605 岩手県久慈市山形町来内 国道281号線,久慈市
平庭高原スキー場,81334244,40.082799855,141.503047943,日本, 〒028-8605 岩手県久慈市山形町来内第２１地割１５１,久慈市
道の駅くずまき高原,3081848,39.984372858,141.340017608,日本, 〒028-5402 岩手県岩手郡葛巻町葛巻第３９地割１５９−３,
葛巻町,14190915,40.039895415,141.436459422,〒028-5400, 日本,
どんぐりコロコロ,4990825,39.749111986,141.016623974,日本, 〒020-0507 岩手県岩手郡雫石町丸谷地６８,
小岩井農場 山麓館,3389894,39.751059545,141.016480544,日本, 〒020-0507 岩手県岩手郡雫石町丸谷地６８−８７,
小岩井乳業 小岩井工場,29303835,39.757261402,141.014553308,日本, 〒020-0507 岩手県岩手郡雫石町丸谷地 広域農道,
メイプルカントリークラブ,141076316,39.748938759,141.043596268,Unnamed Road, 大沢外山野 滝沢市 岩手県 020-0709 日本, 020-0709 日本市
小柳沢砂防オートキャンプ場,28253147,39.708660126,140.873947144,日本, 〒020-0582 岩手県岩手郡雫石町橋場 秋田街道,
雫石神社,13733828,39.742559,140.933254,日本, 〒020-0584 岩手県岩手郡雫石町西根北妻５２,
ケッパレランド,24163914,39.624624274,140.944755586,日本, 〒020-0573 岩手県岩手郡雫石町南畑第２１地割２６,
岩手山神社,8360819,39.787404748,140.984089996,日本, 〒020-0585 岩手県岩手郡雫石町長山極楽野１９２,
金田一温泉,87999276,40.322172547,141.312675476,日本, 〒028-5711 岩手県二戸市金田一大釜２５,二戸市
橋野高炉跡,179099762,39.343518,141.682494,日本, 〒026-0411 岩手県釜石市橋野町第２地割６,釜石市
大勝院,74305511,39.440945,141.809405,日本, 〒028-1133 岩手県上閉伊郡大槌町金澤第２８地割５４,
箱根山展望台,73163157,39.013564874,141.694820522,Unnamed Road, 茗荷 小友町 陸前高田市 岩手県 029-2207 日本, 029-2207 日本市
ホロタイの郷 炭の家,50031413,39.074818204,141.508189919,日本, 〒029-2201 岩手県陸前高田市矢作町清水川８,陸前高田市
高田松原,2303187,39.003073494,141.625347129,日本, 〒029-2204 岩手県陸前高田市気仙町砂盛１７６,陸前高田市
気仙川,56168094,39.008385007,141.621210792,日本, 〒029-2204 岩手県陸前高田市気仙町木場８,陸前高田市
鍋倉城址,14358481,39.326077367,141.527305003,日本, 〒028-0515 岩手県遠野市東舘町３−６,遠野市
南部神社,387579,39.3273519,141.52844578,日本, 〒028-0515 岩手県遠野市東舘町３−９,遠野市
久慈渓流,15385267,40.176945409,141.642227098,日本, 岩手県久慈市 国道281号線,久慈市
もぐらんぴあ まちなか水族館,22911238,40.190342686,141.769624145,日本, 岩手県久慈市 県道124号線,久慈市
久慈琥珀博物館,66326282,40.169772403,141.724585385,日本, 〒028-0071 岩手県久慈市小久慈町第１９地割９,久慈市
久慈市,26763659,40.19262463,141.767452137,日本, 〒028-0066 岩手県久慈市中の橋１丁目３５,久慈市
岩場海水プール,97304577,40.270456055,141.815879345,日本, 〒028-7801 岩手県久慈市侍浜町向町第７地割１３３,久慈市
もぐらんぴあ,44542060,40.200398,141.795862,日本, 〒028-0011 岩手県久慈市湊町第２０地割４９,久慈市
みちのく民俗村,12916382,39.269623089,141.127461886,日本, 岩手県北上市 県道14号線,北上市
男山展望台,107200137,39.262879078,141.125086957,日本, 〒024-0041 岩手県北上市稲瀬町岩脇 県道14号線,北上市
ひまわり温泉 ぎんがの湯,128855690,39.473711219,141.096666455,日本, 〒028-3182 岩手県花巻市石鳥谷町松林寺第３地割８１−１０,花巻市
ブラン,189435360,39.387968,141.116552,日本, 〒025-0075 岩手県花巻市花城町１１−４２,花巻市
コッコロ,40553729,39.389011,141.113376,日本, 〒025-0092 岩手県花巻市大通り２丁目 県道116号線,花巻市
清水寺,88268336,39.370509,141.031417,日本, 〒025-0037 岩手県花巻市太田第２１地割５−７,花巻市
胆沢城跡,201428332,39.179678279,141.135649681,日本, 〒023-0003 岩手県奥州市水沢区佐倉河渋田８,奥州市
みどりの郷,974220,39.17194638,141.121284399,日本, 〒023-0003 岩手県奥州市水沢区佐倉河冨田 東北自動車道,奥州市
山ちゃん,95173365,39.070859,141.715534,日本, 〒022-0002 岩手県大船渡市大船渡町新田３６−２,大船渡市
大船渡,355610825,39.06108467,141.716483269,日本, 〒022-0002 岩手県大船渡市大船渡町野々田２７−３,大船渡市
碁石海岸レストハウス,6229874,38.99069849,141.742477612,日本, 〒022-0001 岩手県大船渡市末崎町大浜２２１−６８,大船渡市
民宿 海楽荘,37322214,38.98851063,141.739743269,日本, 〒022-0001 岩手県大船渡市末崎町大浜３９,大船渡市
おさかなセンター三陸,6142120,39.042125,141.722047,日本, 〒022-0002 岩手県大船渡市大船渡町砂子前１,大船渡市
黒崎展望台,81361404,38.951709747,141.727340698,日本, 〒029-2208 岩手県陸前高田市広田町黒崎１６９,陸前高田市
フレアイランド尾崎岬,41202657,39.023412917,141.739042909,日本, 〒022-0007 岩手県大船渡市赤崎町鳥沢１８８,大船渡市
中村,46777321,39.060483984,141.719090038,日本, 〒022-0002 岩手県大船渡市大船渡町野々田２３−１２,大船渡市
光原社,71708,39.705961077,141.13798855,日本, 〒020-0063 岩手県盛岡市材木町２−２０,盛岡市
モーリオ,103537228,39.706046066,141.138289919,日本, 〒020-0063 岩手県盛岡市材木町２−１８,盛岡市
ミタイミタ,159710252,39.70620262,141.137408494,日本, 〒020-0063 岩手県盛岡市材木町７−４１,盛岡市
永祥院,102175470,39.706794595,141.138755679,日本, 〒020-0063 岩手県盛岡市材木町４−１０,盛岡市
原敬記念館 / Hara Kei Memorial Museum,162312817,39.687407473,141.128890514,日本, 〒020-0866 岩手県盛岡市本宮４丁目３８−２５,盛岡市
岩手県営スケート場,44345071,39.740271918,141.112294712,日本, 〒020-0122 岩手県盛岡市みたけ５丁目９−１,盛岡市
太田スポーツセンター,87273246,39.689653142,141.053756475,日本, 〒020-0053 岩手県盛岡市上太田穴口４−３,盛岡市
啄木新婚の家,166402,39.706155089,141.141589302,日本, 〒020-0021 岩手県盛岡市中央通３丁目１２−８,盛岡市
円光寺,1544409,39.691882226,141.154575348,日本, 〒020-0874 岩手県盛岡市南大通３丁目１２−２５,盛岡市
志波城跡,3106092,39.68303977,141.105362177,日本, 〒020-0855 岩手県盛岡市上鹿妻五兵エ新田４８,盛岡市
志波城古代公園,39400392,39.683039369,141.105393648,日本, 〒020-0855 岩手県盛岡市上鹿妻五兵エ新田４８,盛岡市
ENEOS 上堂SS,224551267,39.735062704,141.124384403,日本, 〒020-0125 岩手県盛岡市上堂４丁目 奥州街道(陸羽街道),盛岡市
一ノ倉邸 / Ichinokura Mansion,16966336,39.72070935,141.124266386,日本, 〒020-0126 岩手県盛岡市安倍館町１９−６４,盛岡市
愛宕山記念公園,970441,39.713527961,141.161775945,日本, 〒020-0014 岩手県盛岡市愛宕下１４,盛岡市
愛宕山,5685459,39.713481947,141.161705051,日本, 〒020-0014 岩手県盛岡市愛宕下１４,盛岡市
東顕寺,37359117,39.708352945,141.154053161,日本, 〒020-0016 岩手県盛岡市名須川町２−１,盛岡市
三ツ石神社 / Mituishi Shrine,832722,39.709016935,141.154376864,日本, 〒020-0016 岩手県盛岡市名須川町２−１２,盛岡市
大泉寺 / Daisenji Temple,259401076,39.708065692,141.153185964,日本, 〒020-0015 岩手県盛岡市本町通１丁目１４−１,盛岡市
大慈寺,6273221,39.693384923,141.157006958,日本, 〒020-0828 岩手県盛岡市大慈寺町４−７,盛岡市
永泉寺,39425351,39.693292909,141.159335598,日本, 〒020-0828 岩手県盛岡市大慈寺町８−２２,盛岡市
久昌寺,3452906,39.695600547,141.156777332,日本, 〒020-0874 岩手県盛岡市南大通１丁目１６−１６,盛岡市
岩手大学,3388958,39.714555732,141.138533716,日本, 〒020-0102 岩手県盛岡市上田３丁目１８−８,盛岡市
岩手大学ミュージアム,2785451,39.712726866,141.14051789,日本, 〒020-0102 岩手県盛岡市上田１丁目１９−１６,盛岡市
盛岡中央卸売市場,25268153,39.651797269,141.12985611,日本, 〒020-0841 岩手県盛岡市羽場１０地割１００,盛岡市
Express 盛岡南インターSS,175065419,39.657637213,141.136609912,日本, 〒020-0834 岩手県盛岡市永井１２地割１２８,盛岡市
カントリー,30234403,39.701794585,141.152373254,日本, 〒020-0023 岩手県盛岡市内丸４−１,盛岡市
盛岡石割桜,473925,39.704297317,141.151083136,日本, 〒020-0023 岩手県盛岡市内丸９−１,盛岡市
杜のCafe FarmNio,223045992,39.701722357,141.132774353,日本, 〒020-0045 岩手県盛岡市盛岡駅西通１丁目７−１,盛岡市
外山森林公園,15375278,39.757396157,141.198848609,日本, 〒020-0001 岩手県盛岡市上米内 小本街道,盛岡市
1231店,22133565,39.142066852,141.125822969,日本, 〒023-0000 岩手県奥州市水沢区釜田３３,奥州市
綿帽子温泉館あすみの湯,53750968,40.025362979,140.980200182,日本, 〒028-7557 岩手県八幡平市細野４３６,八幡平市
鳥海,191389282,39.997223624,140.973881139,日本, 〒028-7306 岩手県八幡平市安比高原６０５−２０６,八幡平市
滴生舎,75458488,40.196937527,141.18018508,日本, 〒028-6100 岩手県二戸市浄法寺町御山中前田２３,二戸市
十府ヶ浦,43808253,40.096728916,141.825888447,日本, 〒028-8201 岩手県九戸郡野田村野田 国道45号線,
たねいち産直ふれあい広場,7524034,40.419669769,141.699416598,日本, 〒028-7900 岩手県九戸郡洋野町種市 国道45号線,九戸郡洋野町種市
陸中海岸青少年の家,147228635,39.402681949,141.948543248,日本, 〒028-1371 岩手県下閉伊郡山田町船越第２地割４２,
城山公園,23710057,39.359455493,141.902404995,日本, 〒028-1121 岩手県上閉伊郡大槌町小鎚第３２地割１２６,
四十八坂,60475213,39.407836676,141.960120326,日本, 〒028-1371 岩手県下閉伊郡山田町船越第１地割７３,
龍昌寺,4974157,39.469328428,141.951195228,日本, 〒028-1333 岩手県下閉伊郡山田町後楽町４−５,
ふるさとセンター,3172774,39.48454,141.974409,日本, 〒028-1311 岩手県下閉伊郡山田町大沢第８地割１７−７,
潮吹穴,83767557,39.676922397,141.981798951,日本, 〒027-0096 岩手県宮古市崎鍬ヶ崎第１６地割６７−７,宮古市
大念寺,149469286,39.358553,141.898883,日本, 〒028-1115 岩手県上閉伊郡大槌町上町１−８,
小鎚神社,78803361,39.357978,141.897256,日本, 〒028-1115 岩手県上閉伊郡大槌町上町２−１６,
江岸寺,89945016,39.359947727,141.903465935,日本, 〒028-1117 岩手県上閉伊郡大槌町末広町１０−１１,
ROUTE 45,13099960,39.355487823,141.893112183,日本, 〒028-1121 岩手県上閉伊郡大槌町小鎚第２７地割７,
吉祥寺,49269427,39.373402816,141.93679357,日本, 〒028-1101 岩手県上閉伊郡大槌町吉里吉里４丁目４−７,
越喜来浪板海水浴場,41019062,39.103753826,141.861076701,日本, 〒022-0101 岩手県大船渡市三陸町越喜来東崎浜８０,大船渡市
望洋平キャンプ場,96909402,38.974635906,141.452019563,日本, 〒029-1201 岩手県一関市室根町折壁室根山１−１７７,一関市
室根神社,49501743,38.971561335,141.448129001,日本, 〒029-1201 岩手県一関市室根町折壁室根山２,一関市
きらら室根山天文台,41073515,38.972586434,141.445048814,日本, 〒029-1201 岩手県一関市室根町折壁室根山１−１４６,一関市
産直山ちゃん,229529794,39.015333,141.419894,日本, 〒029-0711 岩手県一関市大東町大原金山沢２２,一関市
まちの駅 新町JaJa馬プラザ,9933254,38.917854376,141.333038807,日本, 〒029-0803 岩手県一関市千厩町千厩町２１２,一関市
大光寺,127833447,38.92214071,141.335678101,日本, 〒029-0803 岩手県一関市千厩町千厩宮敷８９,一関市
千厩アイスアリーナ,179044776,38.924921328,141.360490093,日本, 〒029-0803 岩手県一関市千厩町千厩上駒場３６０−１４,一関市
ニコニコパーク,92573855,38.857166,141.361230041,日本, 〒029-3404 岩手県一関市藤沢町徳田大望沢３７−１０,一関市
大籠キリシタン,236051931,38.795311,141.404853,日本, 〒029-3522 岩手県一関市藤沢町大籠右名沢２８,一関市
Aimaki 和sian cafe,19020667,38.785304143,141.415670217,日本, 〒029-3522 岩手県一関市藤沢町大籠切通９,一関市
道の駅みずさわ,37526588,39.094328113,141.181468657,日本, 〒023-0831 岩手県奥州市水沢区姉体町石川原５１,奥州市
正法寺,41335049,39.067234305,141.224021292,日本, 〒023-0101 岩手県奥州市水沢区黒石町正法寺５７,奥州市
大師山森林公園,153326871,39.090134,141.206404,日本, 〒023-0101 岩手県奥州市水沢区黒石町長根１１２,奥州市
みちのく古都カントリークラブ,152218971,39.009863864,141.013383865,日本, 〒029-4475 岩手県奥州市衣川区中山８７,奥州市
産直来夢くん,40279475,39.114399911,141.15066427,日本, 〒023-0841 岩手県奥州市水沢区真城杉ノ下５１,奥州市
お物見公園,116888393,39.05038784,141.11893841,日本, 〒023-0000 岩手県奥州市前沢区下小路３１,奥州市
北上総合運動公園,325898,39.258837645,141.093050704,日本, 〒024-0051 岩手県北上市相去町高前檀２７,北上市
岩手県立花きセンター,28778662,39.235067,141.043937,日本, 〒029-4501 岩手県胆沢郡金ケ崎町六原 県道159号線,
サンアール,104350245,39.425368401,140.59336242,日本, 〒019-1522 秋田県仙北郡美郷町金沢東根 みずほの里ロード,
萬鉄五郎記念美術館,43285889,39.385407306,141.239541546,日本, 〒028-0114 岩手県花巻市東和町土沢９区１２９−３,花巻市
旧小原家住宅,434632084,39.349299211,141.272850037,日本, 〒028-0122 岩手県花巻市東和町谷内６区４０,花巻市
盛岡南ゴルフ倶楽部,13637935,39.474794237,141.189698356,日本, 〒028-3121 岩手県花巻市石鳥谷町戸塚第２地割１３,花巻市
戸塚森林公園,116663964,39.472635,141.181054,日本, 〒028-3111 岩手県花巻市石鳥谷町新堀第５７地割６９,花巻市
早池峰神社,3345267,39.53210625,141.417131424,日本, 〒028-3201 岩手県花巻市大迫町内川目第１地割１,花巻市
岩手県,373542893,39.59601,141.35971,日本, 〒020-0312 岩手県盛岡市砂子沢第１地割７,盛岡市
薬師岳,96151475,39.529827149,141.495502216,日本, 岩手県宮古市 県道25号線,宮古市
早池峰神社,38224794,39.540637116,141.509517727,日本, 岩手県宮古市 県道25号線,宮古市
河原の坊,33197258,39.54114242,141.4792644,日本, 岩手県花巻市 県道25号線,花巻市
早池峰山,21717902,39.558291078,141.488842964,日本, 岩手県花巻市 県道25号線,花巻市
矢巾町,474388956,39.583456497,141.109080039,日本, 〒028-3626 岩手県紫波郡矢巾町岩清水 県道13号線,
福龍,134322086,39.556845949,141.168987119,日本, 〒028-3305 岩手県紫波郡紫波町日詰郡山駅１８８,
ラ・パーク,23706839,39.815008829,141.114170127,日本, 岩手県滝沢市 東北自動車道,滝沢市
鬼越蒼前神社,18221672,39.74736171,141.07189417,日本, 〒020-0659 岩手県滝沢市鵜飼外久保４６,滝沢市
南部富士カントリークラブ,36921557,39.912101833,141.163112938,日本, 〒028-7111 岩手県八幡平市大更第４７地割３４,八幡平市
岩手沼宮内C.C,35017550,39.997588613,141.188489199,日本, 〒028-4421 岩手県岩手郡岩手町一方井第１７地割２４−１,
産直ハウス ほすなある,118628443,39.984403976,141.339819431,日本, 〒028-5402 岩手県岩手郡葛巻町葛巻第３９地割１５９−３,
くずまき高原牧場,14438974,40.009266892,141.343821287,日本, 〒028-5402 岩手県岩手郡葛巻町葛巻第４０地割５７−１２５,
